State,Low Income Communities (LICs)
Arizona,04027011503
Arizona,04027011504
Arizona,04027011600
Arizona,04027012100
Arizona,04027980006
Arkansas,05001480300
Arkansas,05001480400
Arkansas,05001480700
Arkansas,05003960100
Arkansas,05003960300
Arkansas,05003960400
Arkansas,05003960600
Arkansas,05005950700
Arkansas,05007020301
Arkansas,05007020302
Arkansas,05007020304
Arkansas,05007020401
Arkansas,05007020402
Arkansas,05007021001
Arkansas,05007021002
Arkansas,05007021101
Arkansas,05007021201
Arkansas,05007021202
Arkansas,05007021408
Arkansas,05009790200
Arkansas,05009790501
Arkansas,05009790502
Arkansas,05009790600
Arkansas,05011950100
Arkansas,05011950200
Arkansas,05011950300
Arkansas,05011950400
Arkansas,05011950500
Arkansas,05013480200
Arkansas,05015950300
Arkansas,05017080200
Arkansas,05017080300
Arkansas,05017080400
Arkansas,05019953601
Arkansas,05019953602
Arkansas,05019953800
Arkansas,05019953900
Arkansas,05021950300
Arkansas,05021950400
Arkansas,05021950500
Arkansas,05021950600
Arkansas,05023480300
Arkansas,05025970100
Arkansas,05027950200
Arkansas,05027950400
Arkansas,05027950500
Arkansas,05029950300
Arkansas,05029950400
Arkansas,05031000101
Arkansas,05031000102
Arkansas,05031000200
Arkansas,05031000300
Arkansas,05031000402
Arkansas,05031000502
Arkansas,05031000601
Arkansas,05031000602
Arkansas,05033020301
Arkansas,05033020402
Arkansas,05033020501
Arkansas,05033020502
Arkansas,05035030101
Arkansas,05035030102
Arkansas,05035030301
Arkansas,05035030302
Arkansas,05035030501
Arkansas,05035030502
Arkansas,05035030600
Arkansas,05035030702
Arkansas,05035030703
Arkansas,05035031000
Arkansas,05035031100
Arkansas,05035031200
Arkansas,05037950100
Arkansas,05037950200
Arkansas,05037950500
Arkansas,05039970300
Arkansas,05041950100
Arkansas,05041950200
Arkansas,05041950300
Arkansas,05041950400
Arkansas,05043490100
Arkansas,05043490200
Arkansas,05043490300
Arkansas,05043490400
Arkansas,05045030403
Arkansas,05045030701
Arkansas,05045030702
Arkansas,05045030800
Arkansas,05045030900
Arkansas,05045031003
Arkansas,05045031102
Arkansas,05047950100
Arkansas,05047950200
Arkansas,05049550100
Arkansas,05051010300
Arkansas,05051010400
Arkansas,05051010600
Arkansas,05051010700
Arkansas,05051010800
Arkansas,05051010900
Arkansas,05051011000
Arkansas,05051011300
Arkansas,05051011400
Arkansas,05051011500
Arkansas,05051011700
Arkansas,05053470300
Arkansas,05055480100
Arkansas,05055480500
Arkansas,05055480700
Arkansas,05057480100
Arkansas,05057480300
Arkansas,05057480400
Arkansas,05057480500
Arkansas,05059020200
Arkansas,05059020300
Arkansas,05059020400
Arkansas,05061950300
Arkansas,05063490100
Arkansas,05063490200
Arkansas,05063490300
Arkansas,05063490400
Arkansas,05063490600
Arkansas,05063490700
Arkansas,05063490800
Arkansas,05065960100
Arkansas,05065960300
Arkansas,05065960400
Arkansas,05067480100
Arkansas,05067480200
Arkansas,05067480300
Arkansas,05067480400
Arkansas,05069000102
Arkansas,05069000303
Arkansas,05069000502
Arkansas,05069000900
Arkansas,05069001000
Arkansas,05069001200
Arkansas,05069001300
Arkansas,05069001401
Arkansas,05069001402
Arkansas,05069001502
Arkansas,05069001600
Arkansas,05069001700
Arkansas,05069001800
Arkansas,05069001901
Arkansas,05069001903
Arkansas,05069002103
Arkansas,05069002300
Arkansas,05069002500
Arkansas,05071951700
Arkansas,05071951900
Arkansas,05071952000
Arkansas,05071952200
Arkansas,05073470100
Arkansas,05073470200
Arkansas,05075470100
Arkansas,05075470200
Arkansas,05075470300
Arkansas,05075470400
Arkansas,05075470501
Arkansas,05075470502
Arkansas,05077470100
Arkansas,05077470300
Arkansas,05077470400
Arkansas,05079960300
Arkansas,05079960500
Arkansas,05079960600
Arkansas,05081030102
Arkansas,05083950300
Arkansas,05083950500
Arkansas,05085020202
Arkansas,05085020500
Arkansas,05085020700
Arkansas,05087960100
Arkansas,05087960200
Arkansas,05087960300
Arkansas,05087960400
Arkansas,05089960201
Arkansas,05089960202
Arkansas,05091020100
Arkansas,05091020200
Arkansas,05091020400
Arkansas,05091020500
Arkansas,05091020600
Arkansas,05093010100
Arkansas,05093010200
Arkansas,05093010300
Arkansas,05093010600
Arkansas,05093010800
Arkansas,05093010900
Arkansas,05093011000
Arkansas,05093011100
Arkansas,05093011300
Arkansas,05095950100
Arkansas,05095950200
Arkansas,05095950300
Arkansas,05097953100
Arkansas,05099090100
Arkansas,05099090200
Arkansas,05099090300
Arkansas,05101180200
Arkansas,05103950200
Arkansas,05103950400
Arkansas,05103950500
Arkansas,05103950600
Arkansas,05105952700
Arkansas,05107480100
Arkansas,05107480300
Arkansas,05107480400
Arkansas,05107480500
Arkansas,05107480600
Arkansas,05109953300
Arkansas,05111490100
Arkansas,05111490200
Arkansas,05111490300
Arkansas,05111490500
Arkansas,05111490700
Arkansas,05113950200
Arkansas,05113950300
Arkansas,05113950400
Arkansas,05113950500
Arkansas,05113950600
Arkansas,05115951000
Arkansas,05115951300
Arkansas,05115951400
Arkansas,05115951502
Arkansas,05115951600
Arkansas,05117460100
Arkansas,05117460300
Arkansas,05119000200
Arkansas,05119000500
Arkansas,05119001100
Arkansas,05119001200
Arkansas,05119001300
Arkansas,05119001800
Arkansas,05119001900
Arkansas,05119002001
Arkansas,05119002002
Arkansas,05119002102
Arkansas,05119002203
Arkansas,05119002209
Arkansas,05119002403
Arkansas,05119002406
Arkansas,05119002408
Arkansas,05119002500
Arkansas,05119002600
Arkansas,05119002700
Arkansas,05119002800
Arkansas,05119002900
Arkansas,05119003001
Arkansas,05119003002
Arkansas,05119003100
Arkansas,05119003202
Arkansas,05119003207
Arkansas,05119003208
Arkansas,05119003305
Arkansas,05119003306
Arkansas,05119003404
Arkansas,05119003500
Arkansas,05119003605
Arkansas,05119003606
Arkansas,05119003607
Arkansas,05119003609
Arkansas,05119003704
Arkansas,05119003800
Arkansas,05119004001
Arkansas,05119004005
Arkansas,05119004006
Arkansas,05119004103
Arkansas,05119004104
Arkansas,05119004105
Arkansas,05119004107
Arkansas,05119004108
Arkansas,05119004400
Arkansas,05119004500
Arkansas,05119004600
Arkansas,05119004700
Arkansas,05121960100
Arkansas,05121960301
Arkansas,05123960100
Arkansas,05123960400
Arkansas,05123960500
Arkansas,05123960600
Arkansas,05125010406
Arkansas,05125010600
Arkansas,05127950200
Arkansas,05127950300
Arkansas,05129970200
Arkansas,05129970300
Arkansas,05131000100
Arkansas,05131000200
Arkansas,05131000300
Arkansas,05131000400
Arkansas,05131000501
Arkansas,05131000502
Arkansas,05131000700
Arkansas,05131000800
Arkansas,05131001001
Arkansas,05131001201
Arkansas,05131001202
Arkansas,05131001303
Arkansas,05131010201
Arkansas,05133080200
Arkansas,05133080300
Arkansas,05135470100
Arkansas,05135470200
Arkansas,05135470300
Arkansas,05135470400
Arkansas,05137950201
Arkansas,05137950202
Arkansas,05139950600
Arkansas,05139950700
Arkansas,05139950900
Arkansas,05139951000
Arkansas,05141460100
Arkansas,05141460200
Arkansas,05143010101
Arkansas,05143010200
Arkansas,05143010301
Arkansas,05143010302
Arkansas,05143010401
Arkansas,05143010402
Arkansas,05143010403
Arkansas,05143010600
Arkansas,05143010701
Arkansas,05143010702
Arkansas,05143011002
Arkansas,05143011003
Arkansas,05143011101
Arkansas,05143011102
Arkansas,05143011200
Arkansas,05143011300
Arkansas,05145070600
Arkansas,05145070700
Arkansas,05145070800
Arkansas,05145071100
Arkansas,05145071200
Arkansas,05147490100
Arkansas,05147490200
Arkansas,05149952301
California,06001400700
California,06001400800
California,06001400900
California,06001401000
California,06001401100
California,06001401300
California,06001401400
California,06001401500
California,06001401600
California,06001401700
California,06001401800
California,06001402200
California,06001402400
California,06001402500
California,06001402600
California,06001402700
California,06001402800
California,06001402900
California,06001403000
California,06001403100
California,06001403300
California,06001403400
California,06001403501
California,06001403600
California,06001403701
California,06001403900
California,06001404800
California,06001405200
California,06001405301
California,06001405302
California,06001405401
California,06001405402
California,06001405500
California,06001405600
California,06001405700
California,06001405800
California,06001405901
California,06001405902
California,06001406000
California,06001406100
California,06001406201
California,06001406202
California,06001406300
California,06001406400
California,06001406500
California,06001406601
California,06001406602
California,06001406900
California,06001407000
California,06001407101
California,06001407102
California,06001407200
California,06001407300
California,06001407400
California,06001407500
California,06001407600
California,06001408200
California,06001408300
California,06001408400
California,06001408500
California,06001408600
California,06001408700
California,06001408800
California,06001408900
California,06001409000
California,06001409100
California,06001409200
California,06001409300
California,06001409400
California,06001409500
California,06001409600
California,06001409700
California,06001410100
California,06001410200
California,06001410300
California,06001410400
California,06001410500
California,06001420400
California,06001422000
California,06001422100
California,06001422400
California,06001422500
California,06001422700
California,06001422800
California,06001422900
California,06001423100
California,06001423200
California,06001423500
California,06001423602
California,06001423700
California,06001424001
California,06001424002
California,06001425104
California,06001427200
California,06001427600
California,06001428000
California,06001428400
California,06001428500
California,06001430500
California,06001430900
California,06001431000
California,06001431100
California,06001431200
California,06001432400
California,06001432501
California,06001432502
California,06001432600
California,06001433000
California,06001433102
California,06001433103
California,06001433104
California,06001433200
California,06001433300
California,06001433600
California,06001433700
California,06001433800
California,06001433900
California,06001434000
California,06001435104
California,06001435300
California,06001435400
California,06001435500
California,06001435601
California,06001435602
California,06001435700
California,06001435800
California,06001436200
California,06001436300
California,06001436401
California,06001436500
California,06001436601
California,06001436602
California,06001436800
California,06001436900
California,06001437102
California,06001437300
California,06001437400
California,06001437500
California,06001437600
California,06001437701
California,06001437702
California,06001437800
California,06001437900
California,06001438000
California,06001438201
California,06001438204
California,06001438300
California,06001440200
California,06001440306
California,06001440307
California,06001440331
California,06001441923
California,06001441926
California,06001442500
California,06001444302
California,06001451404
California,06007000104
California,06007000201
California,06007000202
California,06007000300
California,06007000501
California,06007000502
California,06007000603
California,06007000604
California,06007000700
California,06007000903
California,06007001000
California,06007001100
California,06007001200
California,06007001300
California,06007001702
California,06007001703
California,06007001704
California,06007001800
California,06007002100
California,06007002300
California,06007002400
California,06007002500
California,06007002602
California,06007002700
California,06007002800
California,06007002900
California,06007003001
California,06007003002
California,06007003200
California,06007003300
California,06007003502
California,06007003600
California,06007003700
California,06009000400
California,06011000300
California,06011000500
California,06013301000
California,06013302005
California,06013302007
California,06013303204
California,06013304002
California,06013304003
California,06013305000
California,06013306002
California,06013306003
California,06013306004
California,06013307101
California,06013307102
California,06013307201
California,06013307202
California,06013307204
California,06013307205
California,06013308001
California,06013309000
California,06013310000
California,06013311000
California,06013312000
California,06013313101
California,06013313102
California,06013313203
California,06013313204
California,06013313206
California,06013314102
California,06013314103
California,06013314104
California,06013314200
California,06013316000
California,06013317000
California,06013319000
California,06013320001
California,06013321200
California,06013327000
California,06013328000
California,06013330000
California,06013336101
California,06013336102
California,06013336201
California,06013336202
California,06013337200
California,06013338101
California,06013351101
California,06013351102
California,06013355115
California,06013358000
California,06013359102
California,06013359103
California,06013360200
California,06013361000
California,06013362000
California,06013363000
California,06013365002
California,06013365003
California,06013366001
California,06013366002
California,06013367100
California,06013367200
California,06013368001
California,06013368002
California,06013369001
California,06013369002
California,06013371000
California,06013372000
California,06013373000
California,06013374000
California,06013375000
California,06013376000
California,06013377000
California,06013379000
California,06013380000
California,06013381000
California,06013382000
California,06013386000
California,06013389200
California,06013392200
California,06015000101
California,06015000102
California,06015000104
California,06015000202
California,06015000203
California,06017030200
California,06017030301
California,06017030302
California,06017030402
California,06017030810
California,06017031000
California,06017031302
California,06017031600
California,06017031900
California,06017032000
California,06019000100
California,06019000200
California,06019000300
California,06019000400
California,06019000501
California,06019000502
California,06019000600
California,06019000700
California,06019000800
California,06019000901
California,06019000902
California,06019001000
California,06019001100
California,06019001201
California,06019001202
California,06019001301
California,06019001303
California,06019001304
California,06019001407
California,06019001408
California,06019001410
California,06019001411
California,06019001500
California,06019001600
California,06019001700
California,06019001800
California,06019001900
California,06019002000
California,06019002100
California,06019002200
California,06019002300
California,06019002400
California,06019002501
California,06019002502
California,06019002601
California,06019002602
California,06019002701
California,06019002702
California,06019002800
California,06019002903
California,06019002904
California,06019002905
California,06019002906
California,06019003001
California,06019003003
California,06019003004
California,06019003102
California,06019003103
California,06019003104
California,06019003201
California,06019003202
California,06019003301
California,06019003302
California,06019003400
California,06019003500
California,06019003600
California,06019003701
California,06019003702
California,06019003804
California,06019003805
California,06019003807
California,06019003808
California,06019003809
California,06019003810
California,06019003900
California,06019004001
California,06019004002
California,06019004100
California,06019004205
California,06019004210
California,06019004212
California,06019004404
California,06019004504
California,06019004505
California,06019004701
California,06019004703
California,06019004704
California,06019004801
California,06019004802
California,06019004901
California,06019004902
California,06019005000
California,06019005100
California,06019005202
California,06019005203
California,06019005204
California,06019005301
California,06019005302
California,06019005304
California,06019005305
California,06019005403
California,06019005408
California,06019005409
California,06019005410
California,06019005602
California,06019005607
California,06019005608
California,06019005701
California,06019005704
California,06019005804
California,06019006100
California,06019006201
California,06019006202
California,06019006501
California,06019006502
California,06019006602
California,06019006603
California,06019006604
California,06019006700
California,06019006802
California,06019006900
California,06019007002
California,06019007003
California,06019007100
California,06019007202
California,06019007300
California,06019007400
California,06019007500
California,06019007600
California,06019007700
California,06019007801
California,06019007802
California,06019007902
California,06019008000
California,06019008100
California,06019008200
California,06019008301
California,06019008302
California,06019008401
California,06019008402
California,06019008501
California,06019008502
California,06021010100
California,06021010200
California,06021010501
California,06023000100
California,06023000200
California,06023000300
California,06023000400
California,06023000500
California,06023001000
California,06023001101
California,06023001200
California,06023001300
California,06023010102
California,06023010501
California,06023010800
California,06023010901
California,06023011000
California,06023011100
California,06023011200
California,06023011500
California,06023011600
California,06023940000
California,06025010102
California,06025010200
California,06025010400
California,06025010500
California,06025010700
California,06025010900
California,06025011100
California,06025011202
California,06025011300
California,06025011400
California,06025011500
