year,BoroCode,BoroName,CT2020,BoroCT2020,NTAName,NTA2020,CDTA2020,GEOID,group,is_top_aff,count
2020,"4",Queens,"071303","4071303",Forest Hills,QN0602,QN06,"36081071303",,,1
2020,"4",Queens,"071305","4071305",Forest Hills,QN0602,QN06,"36081071305",,,1
2018,"1",Manhattan,"023502","1023502",Harlem (North),MN1002,MN10,"36061023502",,,5
2018,"1",Manhattan,"024301","1024301",Washington Heights (South),MN1201,MN12,"36061024301",,,10
2018,"1",Manhattan,"024900","1024900",Washington Heights (South),MN1201,MN12,"36061024900",,,10
2018,"1",Manhattan,"025500","1025500",Washington Heights (South),MN1201,MN12,"36061025500",,,11
2018,"1",Manhattan,"023501","1023501",Hamilton Heights-Sugar Hill,MN0903,MN09,"36061023501",,,10
2018,"1",Manhattan,"025300","1025300",Washington Heights (South),MN1201,MN12,"36061025300",,,10
2018,"1",Manhattan,"023900","1023900",Washington Heights (South),MN1201,MN12,"36061023900",,,10
2018,"1",Manhattan,"024500","1024500",Washington Heights (South),MN1201,MN12,"36061024500",,,10
2018,"1",Manhattan,"025100","1025100",Washington Heights (South),MN1201,MN12,"36061025100",,,10
2018,"2",Bronx,"018900","2018900",Highbridge,BX0402,BX04,"36005018900",NA,TRUE,8
2018,"1",Manhattan,"024700","1024700",Washington Heights (South),MN1201,MN12,"36061024700",,,10
2018,"1",Manhattan,"024302","1024302",Harlem (North),MN1002,MN10,"36061024302",,,11
2018,"2",Bronx,"019300","2019300",Highbridge,BX0402,BX04,"36005019300",,,9
2018,"1",Manhattan,"023700","1023700",Hamilton Heights-Sugar Hill,MN0903,MN09,"36061023700",,,11
2018,"1",Manhattan,"024100","1024100",Washington Heights (South),MN1201,MN12,"36061024100",Top OZs (by units),TRUE,10
2021,"4",Queens,"079900","4079900",Queensboro Hill,QN0706,QN07,"36081079900",,,1
2021,"4",Queens,"083700","4083700",Queensboro Hill,QN0706,QN07,"36081083700",,,1
2021,"4",Queens,"079701","4079701",Flushing-Willets Point,QN0707,QN07,"36081079701",,,1
2021,"4",Queens,"079702","4079702",Flushing-Willets Point,QN0707,QN07,"36081079702",,,1
2021,"4",Queens,"084500","4084500",East Flushing,QN0705,QN07,"36081084500",,,1
2021,"4",Queens,"084901","4084901",Flushing-Willets Point,QN0707,QN07,"36081084901",,,1
2021,"4",Queens,"084902","4084902",Flushing-Willets Point,QN0707,QN07,"36081084902",,,1
2021,"4",Queens,"085700","4085700",Flushing-Willets Point,QN0707,QN07,"36081085700",,,3
2021,"4",Queens,"085900","4085900",Flushing-Willets Point,QN0707,QN07,"36081085900",,,3
2021,"4",Queens,"086500","4086500",Flushing-Willets Point,QN0707,QN07,"36081086500",,,1
2021,"4",Queens,"087100","4087100",Flushing-Willets Point,QN0707,QN07,"36081087100",,,1
2021,"4",Queens,"116301","4116301",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116301",,,3
2021,"4",Queens,"118700","4118700",East Flushing,QN0705,QN07,"36081118700",,,3
2021,"4",Queens,"120500","4120500",East Flushing,QN0705,QN07,"36081120500",,,1
2021,"4",Queens,"085300","4085300",Flushing-Willets Point,QN0707,QN07,"36081085300",,,1
2021,"4",Queens,"085500","4085500",Flushing-Willets Point,QN0707,QN07,"36081085500",,,1
2021,"4",Queens,"086300","4086300",Murray Hill-Broadway Flushing,QN0704,QN07,"36081086300",,,3
2021,"4",Queens,"116302","4116302",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116302",,,3
2021,"4",Queens,"116700","4116700",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116700",,,3
2021,"4",Queens,"118900","4118900",East Flushing,QN0705,QN07,"36081118900",,,3
2021,"4",Queens,"086100","4086100",East Flushing,QN0705,QN07,"36081086100",,,3
2021,"4",Queens,"120100","4120100",East Flushing,QN0705,QN07,"36081120100",,,3
2022,"1",Manhattan,"002201","1002201",Lower East Side,MN0302,MN03,"36061002201",,,4
2022,"1",Manhattan,"002602","1002602",East Village,MN0303,MN03,"36061002602",,,2
2022,"1",Manhattan,"002800","1002800",East Village,MN0303,MN03,"36061002800",,,2
2022,"1",Manhattan,"003400","1003400",East Village,MN0303,MN03,"36061003400",,,2
2022,"1",Manhattan,"004001","1004001",East Village,MN0303,MN03,"36061004001",,,2
2022,"1",Manhattan,"004002","1004002",East Village,MN0303,MN03,"36061004002",,,3
2022,"1",Manhattan,"004800","1004800",Gramercy,MN0602,MN06,"36061004800",,,2
2022,"1",Manhattan,"006400","1006400",Gramercy,MN0602,MN06,"36061006400",,,2
2022,"1",Manhattan,"006000","1006000",Stuyvesant Town-Peter Cooper Village,MN0601,MN06,"36061006000",,,2
2022,"1",Manhattan,"006100","1006100",Greenwich Village,MN0202,MN02,"36061006100",,,5
2022,"1",Manhattan,"002202","1002202",East Village,MN0303,MN03,"36061002202",,,3
2022,"1",Manhattan,"004400","1004400",Stuyvesant Town-Peter Cooper Village,MN0601,MN06,"36061004400",,,2
2022,"1",Manhattan,"002400","1002400",East Village,MN0303,MN03,"36061002400",,,1
2022,"1",Manhattan,"005000","1005000",Gramercy,MN0602,MN06,"36061005000",,,3
2022,"1",Manhattan,"002601","1002601",East Village,MN0303,MN03,"36061002601",,,2
2020,"2",Bronx,"020400","2020400",Westchester Square,BX1001,BX10,"36005020400",,,2
2020,"2",Bronx,"022800","2022800",Pelham Parkway-Van Nest,BX1101,BX11,"36005022800",,,2
2020,"2",Bronx,"023200","2023200",Pelham Parkway-Van Nest,BX1101,BX11,"36005023200",,,1
2020,"2",Bronx,"024400","2024400",Morris Park,BX1102,BX11,"36005024400",,,1
2020,"2",Bronx,"024600","2024600",Morris Park,BX1102,BX11,"36005024600",,,2
2020,"2",Bronx,"024800","2024800",Morris Park,BX1102,BX11,"36005024800",,,2
2020,"2",Bronx,"025000","2025000",Morris Park,BX1102,BX11,"36005025000",,,2
2020,"2",Bronx,"025200","2025200",Morris Park,BX1102,BX11,"36005025200",,,3
2020,"2",Bronx,"025400","2025400",Morris Park,BX1102,BX11,"36005025400",,,2
2020,"2",Bronx,"028600","2028600",Morris Park,BX1102,BX11,"36005028600",,,2
2020,"2",Bronx,"028800","2028800",Morris Park,BX1102,BX11,"36005028800",,,2
2020,"2",Bronx,"021001","2021001",Parkchester,BX0904,BX09,"36005021001",,,3
2020,"2",Bronx,"023800","2023800",Pelham Parkway-Van Nest,BX1101,BX11,"36005023800",,,1
2020,"2",Bronx,"023000","2023000",Pelham Parkway-Van Nest,BX1101,BX11,"36005023000",,,1
2020,"2",Bronx,"025600","2025600",Morris Park,BX1102,BX11,"36005025600",,,2
2020,"2",Bronx,"020000","2020000",Westchester Square,BX1001,BX10,"36005020000",,,2
2020,"2",Bronx,"028400","2028400",Hutchinson Metro Center,BX1161,BX11,"36005028400",,,3
2020,"2",Bronx,"029600","2029600",Morris Park,BX1102,BX11,"36005029600",,,3
2019,"2",Bronx,"023900","2023900",Fordham Heights,BX0503,BX05,"36005023900",,,2
2019,"2",Bronx,"024900","2024900",University Heights (South)-Morris Heights,BX0501,BX05,"36005024900",,,1
2019,"2",Bronx,"025100","2025100",University Heights (South)-Morris Heights,BX0501,BX05,"36005025100",,,2
2019,"2",Bronx,"025300","2025300",University Heights (North)-Fordham,BX0701,BX07,"36005025300",,,2
2019,"2",Bronx,"026500","2026500",University Heights (North)-Fordham,BX0701,BX07,"36005026500",,,4
2019,"2",Bronx,"026701","2026701",Kingsbridge Heights-Van Cortlandt Village,BX0801,BX08,"36005026701",,,4
2019,"2",Bronx,"026702","2026702",Kingsbridge Heights-Van Cortlandt Village,BX0801,BX08,"36005026702",,,4
2019,"2",Bronx,"027300","2027300",Kingsbridge Heights-Van Cortlandt Village,BX0801,BX08,"36005027300",,,3
2019,"2",Bronx,"040304","2040304",Bedford Park,BX0702,BX07,"36005040304",,,3
2019,"2",Bronx,"023702","2023702",Fordham Heights,BX0503,BX05,"36005023702",,,1
2019,"2",Bronx,"039901","2039901",University Heights (North)-Fordham,BX0701,BX07,"36005039901",,,4
2019,"2",Bronx,"040100","2040100",University Heights (North)-Fordham,BX0701,BX07,"36005040100",,,3
2019,"2",Bronx,"023703","2023703",Fordham Heights,BX0503,BX05,"36005023703",,,1
2019,"2",Bronx,"025500","2025500",University Heights (North)-Fordham,BX0701,BX07,"36005025500",,,1
2019,"2",Bronx,"026100","2026100",University Heights (North)-Fordham,BX0701,BX07,"36005026100",,,3
2019,"2",Bronx,"026300","2026300",University Heights (North)-Fordham,BX0701,BX07,"36005026300",,,3
2019,"2",Bronx,"026900","2026900",University Heights (North)-Fordham,BX0701,BX07,"36005026900",,,3
2019,"2",Bronx,"039902","2039902",Fordham Heights,BX0503,BX05,"36005039902",,,3
2019,"2",Bronx,"025700","2025700",University Heights (North)-Fordham,BX0701,BX07,"36005025700",,,1
2019,"2",Bronx,"023704","2023704",Fordham Heights,BX0503,BX05,"36005023704",,,1
2019,"2",Bronx,"038301","2038301",Fordham Heights,BX0503,BX05,"36005038301",,,1
2019,"1",Manhattan,"029900","1029900",Inwood,MN1203,MN12,"36061029900",,,2
2022,"2",Bronx,"002300","2002300",Mott Haven-Port Morris,BX0101,BX01,"36005002300",,,1
2022,"2",Bronx,"002500","2002500",Mott Haven-Port Morris,BX0101,BX01,"36005002500",,,1
2022,"2",Bronx,"002701","2002701",Mott Haven-Port Morris,BX0101,BX01,"36005002701",,,1
2022,"2",Bronx,"002702","2002702",Mott Haven-Port Morris,BX0101,BX01,"36005002702",,,3
2022,"2",Bronx,"003900","2003900",Mott Haven-Port Morris,BX0101,BX01,"36005003900",,,3
2022,"2",Bronx,"006500","2006500",Melrose,BX0102,BX01,"36005006500",,,4
2022,"2",Bronx,"003300","2003300",Mott Haven-Port Morris,BX0101,BX01,"36005003300",,,3
2022,"2",Bronx,"003700","2003700",Mott Haven-Port Morris,BX0101,BX01,"36005003700",,,4
2022,"2",Bronx,"003500","2003500",Mott Haven-Port Morris,BX0101,BX01,"36005003500",,,5
2022,"2",Bronx,"007300","2007300",Melrose,BX0102,BX01,"36005007300",,,5
2022,"2",Bronx,"004100","2004100",Mott Haven-Port Morris,BX0101,BX01,"36005004100",,,3
2022,"2",Bronx,"004300","2004300",Mott Haven-Port Morris,BX0101,BX01,"36005004300",,,3
2022,"2",Bronx,"003100","2003100",Mott Haven-Port Morris,BX0101,BX01,"36005003100",,,5
2022,"2",Bronx,"001902","2001902",Mott Haven-Port Morris,BX0101,BX01,"36005001902",,,3
2022,"2",Bronx,"006700","2006700",Melrose,BX0102,BX01,"36005006700",,,4
2022,"2",Bronx,"007100","2007100",Melrose,BX0102,BX01,"36005007100",,,4
2022,"2",Bronx,"007500","2007500",Melrose,BX0102,BX01,"36005007500",,,5
2022,"2",Bronx,"001903","2001903",Mott Haven-Port Morris,BX0101,BX01,"36005001903",,,4
2022,"2",Bronx,"001901","2001901",Mott Haven-Port Morris,BX0101,BX01,"36005001901",,,1
2022,"2",Bronx,"005100","2005100",Mott Haven-Port Morris,BX0101,BX01,"36005005100",,,3
2021,"4",Queens,"051200","4051200",Queens Village,QN1303,QN13,"36081051200",,,1
2021,"4",Queens,"053601","4053601",Queens Village,QN1303,QN13,"36081053601",,,1
2021,"4",Queens,"053800","4053800",Queens Village,QN1303,QN13,"36081053800",,,1
2021,"4",Queens,"054000","4054000",Queens Village,QN1303,QN13,"36081054000",,,1
2021,"4",Queens,"054200","4054200",Queens Village,QN1303,QN13,"36081054200",,,1
2021,"4",Queens,"056600","4056600",Queens Village,QN1303,QN13,"36081056600",,,1
2021,"4",Queens,"058200","4058200",Queens Village,QN1303,QN13,"36081058200",,,1
2021,"4",Queens,"056800","4056800",Queens Village,QN1303,QN13,"36081056800",,,1
2021,"4",Queens,"058000","4058000",Queens Village,QN1303,QN13,"36081058000",,,1
2021,"5",Staten Island,"000300","5000300",St. George-New Brighton,SI0101,SI01,"36085000300",,,2
2021,"5",Staten Island,"000700","5000700",St. George-New Brighton,SI0101,SI01,"36085000700",,,1
2021,"5",Staten Island,"000900","5000900",St. George-New Brighton,SI0101,SI01,"36085000900",,,2
2021,"5",Staten Island,"001100","5001100",St. George-New Brighton,SI0101,SI01,"36085001100",,,2
2021,"5",Staten Island,"008100","5008100",St. George-New Brighton,SI0101,SI01,"36085008100",,,2
2023,"1",Manhattan,"029300","1029300",Inwood,MN1203,MN12,"36061029300",,,15
2023,"1",Manhattan,"029500","1029500",Inwood,MN1203,MN12,"36061029500",,,15
2023,"1",Manhattan,"029100","1029100",Inwood,MN1203,MN12,"36061029100",Top OZs (by units),TRUE,16
2023,"1",Manhattan,"030300","1030300",Inwood,MN1203,MN12,"36061030300",,,15
2023,"1",Manhattan,"029700","1029700",Inwood Hill Park,MN1292,MN12,"36061029700",,,15
2023,"1",Manhattan,"029900","1029900",Inwood,MN1203,MN12,"36061029900",,,16
2019,"3",Brooklyn,"026500","3026500",Bedford-Stuyvesant (West),BK0301,BK03,"36047026500",,,2
2019,"3",Brooklyn,"026700","3026700",Bedford-Stuyvesant (West),BK0301,BK03,"36047026700",,,2
2019,"3",Brooklyn,"026900","3026900",Bedford-Stuyvesant (West),BK0301,BK03,"36047026900",,,1
2019,"3",Brooklyn,"027300","3027300",Bedford-Stuyvesant (East),BK0302,BK03,"36047027300",,,1
2019,"3",Brooklyn,"027500","3027500",Bedford-Stuyvesant (East),BK0302,BK03,"36047027500",,,1
2019,"3",Brooklyn,"027700","3027700",Bedford-Stuyvesant (East),BK0302,BK03,"36047027700",,,2
2019,"3",Brooklyn,"027900","3027900",Bedford-Stuyvesant (East),BK0302,BK03,"36047027900",,,2
2019,"3",Brooklyn,"029100","3029100",Bedford-Stuyvesant (East),BK0302,BK03,"36047029100",,,1
2019,"3",Brooklyn,"029300","3029300",Bedford-Stuyvesant (East),BK0302,BK03,"36047029300",,,1
2019,"3",Brooklyn,"029500","3029500",Bedford-Stuyvesant (East),BK0302,BK03,"36047029500",,,1
2019,"3",Brooklyn,"029900","3029900",Bedford-Stuyvesant (East),BK0302,BK03,"36047029900",,,1
2019,"3",Brooklyn,"030700","3030700",Crown Heights (North),BK0802,BK08,"36047030700",,,1
2019,"3",Brooklyn,"030900","3030900",Crown Heights (North),BK0802,BK08,"36047030900",,,1
2019,"3",Brooklyn,"031100","3031100",Crown Heights (North),BK0802,BK08,"36047031100",,,1
2019,"3",Brooklyn,"031300","3031300",Crown Heights (North),BK0802,BK08,"36047031300",,,1
2019,"3",Brooklyn,"038100","3038100",Bedford-Stuyvesant (East),BK0302,BK03,"36047038100",,,1
2019,"3",Brooklyn,"038300","3038300",Bedford-Stuyvesant (East),BK0302,BK03,"36047038300",,,1
2019,"3",Brooklyn,"038500","3038500",Bedford-Stuyvesant (East),BK0302,BK03,"36047038500",,,1
2019,"3",Brooklyn,"027100","3027100",Bedford-Stuyvesant (East),BK0302,BK03,"36047027100",,,1
2019,"3",Brooklyn,"029700","3029700",Bedford-Stuyvesant (East),BK0302,BK03,"36047029700",,,1
2019,"3",Brooklyn,"024700","3024700",Bedford-Stuyvesant (West),BK0301,BK03,"36047024700",,,1
2022,"2",Bronx,"006400","2006400",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005006400",,,3
2022,"2",Bronx,"006800","2006800",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005006800",,,3
2022,"2",Bronx,"007000","2007000",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005007000",,,2
2022,"2",Bronx,"007200","2007200",Castle Hill-Unionport,BX0903,BX09,"36005007200",,,4
2022,"2",Bronx,"007600","2007600",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005007600",,,2
2022,"2",Bronx,"023600","2023600",Pelham Parkway-Van Nest,BX1101,BX11,"36005023600",,,2
2022,"2",Bronx,"021200","2021200",Parkchester,BX0904,BX09,"36005021200",,,4
2022,"2",Bronx,"006200","2006200",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005006200",,,3
2022,"2",Bronx,"021601","2021601",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005021601",,,2
2022,"2",Bronx,"021602","2021602",Parkchester,BX0904,BX09,"36005021602",,,3
2022,"2",Bronx,"006000","2006000",West Farms,BX0601,BX06,"36005006000",,,3
2022,"2",Bronx,"021800","2021800",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005021800",,,2
2022,"2",Bronx,"022000","2022000",West Farms,BX0601,BX06,"36005022000",,,3
2022,"2",Bronx,"024000","2024000",Pelham Parkway-Van Nest,BX1101,BX11,"36005024000",,,2
2021,"3",Brooklyn,"049301","3049301",East Williamsburg,BK0104,BK01,"36047049301",,,2
2021,"3",Brooklyn,"049500","3049500",East Williamsburg,BK0104,BK01,"36047049500",,,3
2021,"3",Brooklyn,"050300","3050300",East Williamsburg,BK0104,BK01,"36047050300",,,3
2021,"3",Brooklyn,"050500","3050500",East Williamsburg,BK0104,BK01,"36047050500",,,2
2021,"3",Brooklyn,"050900","3050900",South Williamsburg,BK0103,BK01,"36047050900",,,2
2021,"3",Brooklyn,"051100","3051100",East Williamsburg,BK0104,BK01,"36047051100",,,2
2021,"3",Brooklyn,"050100","3050100",East Williamsburg,BK0104,BK01,"36047050100",,,3
2021,"3",Brooklyn,"051500","3051500",Williamsburg,BK0102,BK01,"36047051500",,,2
2021,"3",Brooklyn,"049100","3049100",East Williamsburg,BK0104,BK01,"36047049100",,,2
2021,"3",Brooklyn,"049700","3049700",East Williamsburg,BK0104,BK01,"36047049700",,,3
2019,"3",Brooklyn,"045200","3045200",Mapleton-Midwood (West),BK1204,BK12,"36047045200",,,3
2019,"3",Brooklyn,"045400","3045400",Mapleton-Midwood (West),BK1204,BK12,"36047045400",,,3
2019,"3",Brooklyn,"045600","3045600",Mapleton-Midwood (West),BK1204,BK12,"36047045600",,,3
2019,"3",Brooklyn,"045800","3045800",Mapleton-Midwood (West),BK1204,BK12,"36047045800",,,3
2019,"3",Brooklyn,"046000","3046000",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047046000",,,5
2019,"3",Brooklyn,"046201","3046201",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047046201",,,2
2019,"3",Brooklyn,"047800","3047800",Borough Park,BK1202,BK12,"36047047800",,,2
2019,"3",Brooklyn,"048000","3048000",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047048000",,,2
2019,"3",Brooklyn,"048200","3048200",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047048200",,,4
2019,"3",Brooklyn,"048400","3048400",Kensington,BK1203,BK12,"36047048400",,,2
2019,"3",Brooklyn,"051800","3051800",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047051800",,,6
2019,"3",Brooklyn,"052000","3052000",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047052000",,,6
2019,"3",Brooklyn,"052600","3052600",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047052600",,,6
2019,"3",Brooklyn,"052800","3052800",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047052800",,,5
2019,"3",Brooklyn,"053000","3053000",Midwood,BK1403,BK14,"36047053000",,,3
2019,"3",Brooklyn,"053200","3053200",Midwood,BK1403,BK14,"36047053200",,,4
2019,"3",Brooklyn,"053400","3053400",Midwood,BK1403,BK14,"36047053400",,,5
2019,"3",Brooklyn,"076200","3076200",Midwood,BK1403,BK14,"36047076200",,,3
2019,"3",Brooklyn,"076400","3076400",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047076400",,,5
2019,"3",Brooklyn,"047600","3047600",Borough Park,BK1202,BK12,"36047047600",,,2
2019,"3",Brooklyn,"046400","3046400",Mapleton-Midwood (West),BK1204,BK12,"36047046400",,,2
2019,"3",Brooklyn,"045000","3045000",Mapleton-Midwood (West),BK1204,BK12,"36047045000",,,2
2019,"3",Brooklyn,"046202","3046202",Mapleton-Midwood (West),BK1204,BK12,"36047046202",,,2
2022,"2",Bronx,"013500","2013500",Morrisania,BX0301,BX03,"36005013500",,,5
2022,"2",Bronx,"014900","2014900",Morrisania,BX0301,BX03,"36005014900",,,2
2022,"2",Bronx,"017500","2017500",Concourse-Concourse Village,BX0401,BX04,"36005017500",NA,TRUE,4
2022,"2",Bronx,"017901","2017901",Concourse-Concourse Village,BX0401,BX04,"36005017901",,,5
2022,"2",Bronx,"017902","2017902",Mount Eden-Claremont (West),BX0403,BX04,"36005017902",,,4
2022,"2",Bronx,"018102","2018102",Concourse-Concourse Village,BX0401,BX04,"36005018102",,,4
2022,"2",Bronx,"022102","2022102",Mount Eden-Claremont (West),BX0403,BX04,"36005022102",,,4
2022,"2",Bronx,"022500","2022500",Mount Eden-Claremont (West),BX0403,BX04,"36005022500",,,4
2022,"2",Bronx,"014300","2014300",Concourse-Concourse Village,BX0401,BX04,"36005014300",,,4
2022,"2",Bronx,"014500","2014500",Claremont Village-Claremont (East),BX0302,BX03,"36005014500",,,3
2022,"2",Bronx,"014701","2014701",Claremont Village-Claremont (East),BX0302,BX03,"36005014701",,,4
2022,"2",Bronx,"014100","2014100",Morrisania,BX0301,BX03,"36005014100",,,6
2022,"2",Bronx,"017300","2017300",Concourse-Concourse Village,BX0401,BX04,"36005017300",,,5
2022,"2",Bronx,"017701","2017701",Concourse-Concourse Village,BX0401,BX04,"36005017701",,,5
2022,"2",Bronx,"018501","2018501",Morrisania,BX0301,BX03,"36005018501",,,4
2022,"2",Bronx,"018502","2018502",Morrisania,BX0301,BX03,"36005018502",,,5
2022,"2",Bronx,"017100","2017100",Claremont Park,BX0492,BX04,"36005017100",,,2
2022,"2",Bronx,"019700","2019700",Concourse-Concourse Village,BX0401,BX04,"36005019700",,,5
2022,"2",Bronx,"018101","2018101",Concourse-Concourse Village,BX0401,BX04,"36005018101",,,4
2022,"2",Bronx,"018302","2018302",Concourse-Concourse Village,BX0401,BX04,"36005018302",,,4
2022,"2",Bronx,"018301","2018301",Concourse-Concourse Village,BX0401,BX04,"36005018301",,,4
2022,"2",Bronx,"019500","2019500",Concourse-Concourse Village,BX0401,BX04,"36005019500",,,4
2022,"2",Bronx,"014702","2014702",Claremont Village-Claremont (East),BX0302,BX03,"36005014702",,,2
2022,"2",Bronx,"017702","2017702",Mount Eden-Claremont (West),BX0403,BX04,"36005017702",,,4
2022,"2",Bronx,"015100","2015100",Morrisania,BX0301,BX03,"36005015100",,,4
2021,"1",Manhattan,"005400","1005400",Midtown South-Flatiron-Union Square,MN0501,MN05,"36061005400",,,3
2021,"1",Manhattan,"005800","1005800",Midtown South-Flatiron-Union Square,MN0501,MN05,"36061005800",,,3
