CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,hu_post,aff_units_post,is_oz,other_units_post,aff_share_post,group,is_top_aff
"53","4",Queens,"005300","4005300",I,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081005300","4401",8537.62798454000,2111785.60340999998,2808,20,0,2788,"0.007122507122507123",,
"55","4",Queens,"005500","4005500",I,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081005500","4401",5268.30135289000,1786238.07707000012,687,0,1,687,"0",Bottom OZs (by units),NA
"57","4",Queens,"005700","4005700",I,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081005700","4401",6805.19655776000,2406263.40640000021,2082,0,1,2082,"0",,
"63","4",Queens,"006300","4006300",I,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081006300","4401",6358.78224538000,2288295.47334000003,3179,48,0,3131,"0.015099087763447625",,
"65.01","4",Queens,"006501","4006501",E,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081006501","4401",5124.69075031000,1198418.20824999991,2133,0,0,2133,"0",,
"65.02","4",Queens,"006502","4006502",E,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081006502","4401",5907.49095643000,1650722.20770999999,2094,0,0,2094,"0",,
"69","4",Queens,"006900","4006900",I,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081006900","4401",6617.18757531000,2266843.34781999979,2755,20,0,2735,"0.007259528130671506",,
"71","4",Queens,"007100","4007100",I,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081007100","4401",8689.50737966000,2102179.87908999994,2389,25,0,2364,"0.010464629552113856",,
"73","4",Queens,"007300","4007300",I,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081007300","4401",4969.44632485000,1522290.21540999995,2983,60,0,2923,"0.02011397921555481",,
"75","4",Queens,"007500","4007500",I,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081007500","4401",4760.63598872000,1391240.15479000006,2611,103,0,2508,"0.03944848716966679",,
"77","4",Queens,"007700","4007700",I,Old Astoria-Hallets Point,QN0102,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081007700","4401",4849.72293964000,1363202.22377999988,1036,23,0,1013,"0.0222007722007722",,
"79","4",Queens,"007900","4007900",E,Old Astoria-Hallets Point,QN0102,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081007900","4401",5365.90109502000,1727510.95402000006,1875,129,1,1746,"0.0688",,
"83","4",Queens,"008300","4008300",I,Old Astoria-Hallets Point,QN0102,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081008300","4401",7048.15730003000,2059577.35639999993,1597,57,0,1540,"0.035691922354414526",,
"85","4",Queens,"008500","4008500",I,Queensbridge-Ravenswood-Dutch Kills,QN0105,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081008500","4401",11139.88903930000,2942541.72509999992,465,0,1,465,"0",,
"95","4",Queens,"009500","4009500",I,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081009500","4401",6035.05978164000,1770676.82895000000,1200,0,0,1200,"0",,
"115","4",Queens,"011500","4011500",I,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081011500","4401",5907.90916786000,1997218.90740999999,1243,20,0,1223,"0.016090104585679808",,
"117","4",Queens,"011700","4011700",I,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081011700","4401",6365.30326033000,2290673.09600999998,1738,0,0,1738,"0",,
"119","4",Queens,"011900","4011900",E,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081011900","4401",4488.11116010000,1199794.97295000008,796,13,1,783,"0.016331658291457288",,
"121","4",Queens,"012100","4012100",I,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081012100","4401",5080.83239361000,1484400.48136000009,1005,0,0,1005,"0",,
"143","4",Queens,"014300","4014300",E,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081014300","4401",5416.75903840000,1469451.95595000009,1894,31,0,1863,"0.016367476240760296",,
"145","4",Queens,"014500","4014500",I,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081014500","4401",4713.29713720000,1374739.91708000004,1181,6,0,1175,"0.005080440304826418",,
"147","4",Queens,"014700","4014700",E,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081014700","4401",6043.08822948000,1592386.54572999990,1569,25,0,1544,"0.015933715742511154",,
"149","4",Queens,"014900","4014900",E,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081014900","4401",4285.46303095000,1147477.75151999993,1095,0,0,1095,"0",,
"151","4",Queens,"015100","4015100",E,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081015100","4401",4809.67409776000,1435760.68489999999,1446,0,0,1446,"0",,
"152","4",Queens,"015200","4015200",E,South Richmond Hill,QN0903,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081015200","4409",6691.38922069000,2001448.67148000002,771,1,0,770,"0.0012970168612191958",,
"153","4",Queens,"015300","4015300",I,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081015300","4401",4615.60808974000,1309390.50649000006,1078,0,0,1078,"0",,
"157","4",Queens,"015700","4015700",I,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081015700","4401",7244.30487509000,1383061.46255000005,1147,168,1,979,"0.14646904969485613",,
"158.01","4",Queens,"015801","4015801",I,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081015801","4410",7783.65101753000,3201805.24042999977,1185,0,0,1185,"0",,
"161","4",Queens,"016100","4016100",E,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081016100","4401",4505.24309785000,1157640.35838000011,938,0,0,938,"0",,
"164","4",Queens,"016400","4016400",I,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081016400","4410",6846.23987885000,2129308.67972999997,970,0,0,970,"0",,
"168","4",Queens,"016800","4016800",E,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081016800","4410",7492.31515848000,2276026.71662000008,910,0,0,910,"0",,
"170","4",Queens,"017000","4017000",E,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081017000","4410",7681.39218458000,2352796.49953000015,693,0,0,693,"0",,
"172","4",Queens,"017200","4017200",E,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081017200","4410",7412.72067829000,2056699.08242000011,621,0,0,621,"0",,
"174","4",Queens,"017400","4017400",I,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081017400","4410",7405.96926534000,2056259.49001000007,765,1,0,764,"0.00130718954248366",,
"176","4",Queens,"017600","4017600",E,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081017600","4410",7394.68033930000,2052682.33476000000,615,0,0,615,"0",,
"178","4",Queens,"017800","4017800",I,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081017800","4410",7506.01985909000,2036947.54799999995,628,0,0,628,"0",,
"180","4",Queens,"018000","4018000",E,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081018000","4410",5707.85610811000,1491934.50496999989,392,1,0,391,"0.002551020408163265",,
"182","4",Queens,"018200","4018200",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018200","4412",7140.76339172000,2804355.83503000019,751,1,0,750,"0.0013315579227696406",,
"184.01","4",Queens,"018401","4018401",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018401","4412",7105.85350660000,2062597.67599999998,733,0,0,733,"0",,
"184.02","4",Queens,"018402","4018402",I,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018402","4412",7150.59386247000,2287905.76835000003,707,0,0,707,"0",,
"186","4",Queens,"018600","4018600",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018600","4412",7089.36932694000,1940917.90809999988,588,1,0,587,"0.0017006802721088435",,
"188","4",Queens,"018800","4018800",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081018800","4412",6999.41751648000,1916871.62152000004,445,0,0,445,"0",,
"190","4",Queens,"019000","4019000",I,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081019000","4412",6323.59650575000,2026398.51588999992,860,1,0,859,"0.0011627906976744186",,
"192","4",Queens,"019200","4019200",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081019200","4412",8090.62125876000,2159253.22030000016,699,2,0,697,"0.002861230329041488",,
"194","4",Queens,"019400","4019400",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081019400","4412",7804.62071726000,3276890.90458999993,929,0,0,929,"0",,
"196","4",Queens,"019600","4019600",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081019600","4412",7476.96022362000,2402963.96352000022,939,0,1,939,"0",,
"198","4",Queens,"019800","4019800",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081019800","4412",6901.85553990000,2231765.01947999978,1069,1,0,1068,"9.354536950420954e-4",,
"204","4",Queens,"020400","4020400",E,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081020400","4412",8843.40190442000,3087462.86610999983,767,0,1,767,"0",,
"214","4",Queens,"021400","4021400",E,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081021400","4408",8571.34498293000,4079387.02461999981,2389,0,0,2389,"0",,
"216.02","4",Queens,"021602","4021602",E,Kew Gardens,QN0901,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081021602","4409",7626.18072851000,1207645.67323999992,582,0,0,582,"0",,
"220.02","4",Queens,"022002","4022002",I,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081022002","4408",10813.45441370000,3309944.24989000009,2792,0,0,2792,"0",,
"230","4",Queens,"023000","4023000",I,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081023000","4408",6035.91087673000,1782960.06770000001,548,0,0,548,"0",,
"232","4",Queens,"023200","4023200",I,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081023200","4408",8955.44968520000,3557225.47618999984,2055,109,0,1946,"0.053041362530413624",,
"236","4",Queens,"023600","4023600",E,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081023600","4412",5717.55581990000,1897473.67376999999,1151,0,0,1151,"0",,
"238","4",Queens,"023800","4023800",E,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081023800","4412",5362.84753809000,1686741.45497999992,1612,0,0,1612,"0",,
"254.01","4",Queens,"025401","4025401",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081025401","4412",6545.77711062000,2727728.59965999983,1104,0,0,1104,"0",,
"254.02","4",Queens,"025402","4025402",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081025402","4412",9740.31333853000,4070763.14110000012,2255,0,0,2255,"0",,
"258","4",Queens,"025800","4025800",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081025800","4412",6100.84943857000,2280364.86975000007,598,0,0,598,"0",,
"260","4",Queens,"026000","4026000",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081026000","4412",7810.54494352000,1920918.45909000002,777,0,1,777,"0",,
"262","4",Queens,"026200","4026200",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081026200","4412",6196.43726032000,1540114.82171000005,441,0,0,441,"0",,
"264","4",Queens,"026400","4026400",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081026400","4412",8552.61839634000,2739605.46010999987,897,1,0,896,"0.0011148272017837235",,
"266","4",Queens,"026600","4026600",E,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081026600","4412",6384.49063748000,1861807.70934000006,842,1,0,841,"0.0011876484560570072",,
"270","4",Queens,"027000","4027000",I,South Jamaica,QN1202,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081027000","4412",6319.61710980000,1992019.02172999992,546,0,0,546,"0",,
"272","4",Queens,"027200","4027200",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081027200","4412",6068.63487057000,1653862.59109000000,636,0,0,636,"0",,
"273.02","4",Queens,"027302","4027302",E,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081027302","4403",5646.96125576000,1254853.36592000001,1470,0,0,1470,"0",,
"274","4",Queens,"027400","4027400",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081027400","4412",5845.72896350000,1546921.09801000007,690,0,0,690,"0",,
"275","4",Queens,"027500","4027500",E,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081027500","4403",7384.59516448000,1911640.09939000010,2495,88,0,2407,"0.035270541082164326",,
"276","4",Queens,"027600","4027600",I,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081027600","4412",6153.87693893000,1708235.20170999994,423,1,0,422,"0.002364066193853428",,
"277.01","4",Queens,"027701","4027701",E,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081027701","4403",4094.79689003000,793890.55975899997,1249,0,0,1249,"0",,
"277.02","4",Queens,"027702","4027702",E,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081027702","4403",4335.96786239000,1082232.83939999994,1756,0,0,1756,"0",,
"278","4",Queens,"027800","4027800",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081027800","4412",5752.44989241000,1887113.22607000009,915,0,0,915,"0",,
"279","4",Queens,"027900","4027900",E,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081027900","4403",7392.18222643000,1913241.98974999995,2529,0,0,2529,"0",,
"280","4",Queens,"028000","4028000",I,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081028000","4412",6793.12915475000,1775383.29948000005,577,0,0,577,"0",,
"281","4",Queens,"028100","4028100",E,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081028100","4403",7391.19930172000,1877449.65647000005,2642,0,0,2642,"0",,
"282","4",Queens,"028200","4028200",E,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081028200","4412",7043.59156931000,1960738.87523999996,636,0,0,636,"0",,
"283","4",Queens,"028300","4028300",E,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081028300","4403",7388.43638066000,1913172.77775999997,3419,28,1,3391,"0.008189529102076631",,
"284","4",Queens,"028400","4028400",I,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081028400","4412",8964.21110294000,4625514.51281999983,1277,1,0,1276,"7.830853563038371e-4",,
"285","4",Queens,"028500","4028500",E,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081028500","4403",7390.11435232000,1701419.41686000000,2270,0,0,2270,"0",,
