"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1400000US36047005400","Census Tract 54; Kings County; New York","1930","130",
"1400000US36047005601","Census Tract 56.01; Kings County; New York","1868","234",
"1400000US36047005602","Census Tract 56.02; Kings County; New York","1704","141",
"1400000US36047005800","Census Tract 58; Kings County; New York","1784","117",
"1400000US36047005900","Census Tract 59; Kings County; New York","2573","195",
"1400000US36047006000","Census Tract 60; Kings County; New York","1961","187",
"1400000US36047006200","Census Tract 62; Kings County; New York","1896","146",
"1400000US36047006300","Census Tract 63; Kings County; New York","3049","231",
"1400000US36047006400","Census Tract 64; Kings County; New York","1746","79",
"1400000US36047006500","Census Tract 65; Kings County; New York","3094","317",
"1400000US36047006600","Census Tract 66; Kings County; New York","1828","83",
"1400000US36047006700","Census Tract 67; Kings County; New York","3070","490",
"1400000US36047006800","Census Tract 68; Kings County; New York","1617","144",
"1400000US36047006901","Census Tract 69.01; Kings County; New York","3,500+","***",
"1400000US36047006902","Census Tract 69.02; Kings County; New York","3311","254",
"1400000US36047007000","Census Tract 70; Kings County; New York","1561","208",
"1400000US36047007100","Census Tract 71; Kings County; New York","1081","258",
"1400000US36047007200","Census Tract 72; Kings County; New York","1764","73",
"1400000US36047007400","Census Tract 74; Kings County; New York","1535","250",
"1400000US36047007500","Census Tract 75; Kings County; New York","3181","169",
"1400000US36047007600","Census Tract 76; Kings County; New York","1659","270",
"1400000US36047007700","Census Tract 77; Kings County; New York","3104","276",
"1400000US36047007800","Census Tract 78; Kings County; New York","1892","270",
"1400000US36047008000","Census Tract 80; Kings County; New York","1632","112",
"1400000US36047008200","Census Tract 82; Kings County; New York","1553","270",
"1400000US36047008400","Census Tract 84; Kings County; New York","1745","396",
"1400000US36047008500","Census Tract 85; Kings County; New York","472","203",
"1400000US36047008600","Census Tract 86; Kings County; New York","-","**",
"1400000US36047008800","Census Tract 88; Kings County; New York","1960","197",
"1400000US36047009001","Census Tract 90.01; Kings County; New York","2032","216",
"1400000US36047009002","Census Tract 90.02; Kings County; New York","1849","499",
"1400000US36047009201","Census Tract 92.01; Kings County; New York","1801","364",
"1400000US36047009202","Census Tract 92.02; Kings County; New York","1579","257",
"1400000US36047009401","Census Tract 94.01; Kings County; New York","1557","230",
"1400000US36047009402","Census Tract 94.02; Kings County; New York","1850","142",
"1400000US36047009600","Census Tract 96; Kings County; New York","1909","218",
"1400000US36047009800","Census Tract 98; Kings County; New York","1729","144",
"1400000US36047010000","Census Tract 100; Kings County; New York","1812","656",
"1400000US36047010100","Census Tract 101; Kings County; New York","2387","773",
"1400000US36047010200","Census Tract 102; Kings County; New York","1946","213",
"1400000US36047010401","Census Tract 104.01; Kings County; New York","1425","93",
"1400000US36047010402","Census Tract 104.02; Kings County; New York","1408","466",
"1400000US36047010601","Census Tract 106.01; Kings County; New York","1509","185",
"1400000US36047010602","Census Tract 106.02; Kings County; New York","1212","220",
"1400000US36047010801","Census Tract 108.01; Kings County; New York","1568","414",
"1400000US36047010802","Census Tract 108.02; Kings County; New York","1608","203",
"1400000US36047011000","Census Tract 110; Kings County; New York","1775","354",
"1400000US36047011200","Census Tract 112; Kings County; New York","1387","491",
"1400000US36047011400","Census Tract 114; Kings County; New York","1697","193",
"1400000US36047011600","Census Tract 116; Kings County; New York","1629","261",
"1400000US36047011700","Census Tract 117; Kings County; New York","2273","144",
"1400000US36047011800","Census Tract 118; Kings County; New York","1694","82",
"1400000US36047011901","Census Tract 119.01; Kings County; New York","2609","235",
"1400000US36047011902","Census Tract 119.02; Kings County; New York","-","**",
"1400000US36047012000","Census Tract 120; Kings County; New York","1664","194",
"1400000US36047012100","Census Tract 121; Kings County; New York","2958","397",
"1400000US36047012200","Census Tract 122; Kings County; New York","1844","210",
"1400000US36047012600","Census Tract 126; Kings County; New York","1876","155",
"1400000US36047012700","Census Tract 127; Kings County; New York","1649","358",
"1400000US36047012801","Census Tract 128.01; Kings County; New York","1714","127",
"1400000US36047012901","Census Tract 129.01; Kings County; New York","3390","529",
"1400000US36047012902","Census Tract 129.02; Kings County; New York","3097","219",
"1400000US36047013000","Census Tract 130; Kings County; New York","1791","106",
"1400000US36047013100","Census Tract 131; Kings County; New York","2841","476",
"1400000US36047013200","Census Tract 132; Kings County; New York","1921","252",
"1400000US36047013300","Census Tract 133; Kings County; New York","3004","229",
"1400000US36047013400","Census Tract 134; Kings County; New York","2088","147",
"1400000US36047013500","Census Tract 135; Kings County; New York","3244","219",
"1400000US36047013600","Census Tract 136; Kings County; New York","1968","203",
"1400000US36047013700","Census Tract 137; Kings County; New York","3001","270",
"1400000US36047013800","Census Tract 138; Kings County; New York","1901","136",
"1400000US36047013900","Census Tract 139; Kings County; New York","2765","195",
"1400000US36047014000","Census Tract 140; Kings County; New York","1649","153",
"1400000US36047014101","Census Tract 141.01; Kings County; New York","2856","365",
"1400000US36047014102","Census Tract 141.02; Kings County; New York","2553","630",
"1400000US36047014200","Census Tract 142; Kings County; New York","1887","108",
"1400000US36047014300","Census Tract 143; Kings County; New York","2412","171",
"1400000US36047014500","Census Tract 145; Kings County; New York","2459","238",
"1400000US36047014700","Census Tract 147; Kings County; New York","2489","210",
"1400000US36047014800","Census Tract 148; Kings County; New York","1786","241",
"1400000US36047014901","Census Tract 149.01; Kings County; New York","3470","445",
"1400000US36047014902","Census Tract 149.02; Kings County; New York","2460","374",
"1400000US36047015000","Census Tract 150; Kings County; New York","2072","239",
"1400000US36047015100","Census Tract 151; Kings County; New York","2932","314",
"1400000US36047015200","Census Tract 152; Kings County; New York","1994","400",
"1400000US36047015300","Census Tract 153; Kings County; New York","2716","292",
"1400000US36047015400","Census Tract 154; Kings County; New York","-","**",
"1400000US36047015500","Census Tract 155; Kings County; New York","3178","740",
"1400000US36047015700","Census Tract 157; Kings County; New York","3158","186",
"1400000US36047015900","Census Tract 159; Kings County; New York","2712","406",
"1400000US36047016000","Census Tract 160; Kings County; New York","1841","91",
"1400000US36047016100","Census Tract 161; Kings County; New York","2814","511",
"1400000US36047016200","Census Tract 162; Kings County; New York","1839","305",
"1400000US36047016300","Census Tract 163; Kings County; New York","3068","556",
"1400000US36047016400","Census Tract 164; Kings County; New York","3,500+","***",
"1400000US36047016500","Census Tract 165; Kings County; New York","3259","254",
"1400000US36047016600","Census Tract 166; Kings County; New York","1850","1045",
"1400000US36047016700","Census Tract 167; Kings County; New York","2733","621",
"1400000US36047016800","Census Tract 168; Kings County; New York","1923","1523",
"1400000US36047016900","Census Tract 169; Kings County; New York","2608","190",
"1400000US36047017000","Census Tract 170; Kings County; New York","1897","112",
"1400000US36047017100","Census Tract 171; Kings County; New York","2534","677",
"1400000US36047017200","Census Tract 172; Kings County; New York","1841","232",
"1400000US36047017400","Census Tract 174; Kings County; New York","2122","418",
"1400000US36047017500","Census Tract 175; Kings County; New York","-","**",
"1400000US36047017600","Census Tract 176; Kings County; New York","1709","155",
"1400000US36047017700","Census Tract 177; Kings County; New York","-","**",
"1400000US36047017800","Census Tract 178; Kings County; New York","1797","111",
"1400000US36047017900","Census Tract 179; Kings County; New York","1430","94",
"1400000US36047018000","Census Tract 180; Kings County; New York","1722","150",
"1400000US36047018100","Census Tract 181; Kings County; New York","2698","280",
"1400000US36047018200","Census Tract 182; Kings County; New York","1818","112",
"1400000US36047018300","Census Tract 183; Kings County; New York","2999","193",
"1400000US36047018400","Census Tract 184; Kings County; New York","1628","210",
"1400000US36047018501","Census Tract 185.01; Kings County; New York","1092","158",
"1400000US36047018600","Census Tract 186; Kings County; New York","1775","307",
"1400000US36047018700","Census Tract 187; Kings County; New York","3212","385",
"1400000US36047018800","Census Tract 188; Kings County; New York","1954","246",
"1400000US36047019000","Census Tract 190; Kings County; New York","1465","387",
"1400000US36047019100","Census Tract 191; Kings County; New York","2947","310",
"1400000US36047019200","Census Tract 192; Kings County; New York","1744","187",
"1400000US36047019300","Census Tract 193; Kings County; New York","2743","427",
"1400000US36047019400","Census Tract 194; Kings County; New York","1806","207",
"1400000US36047019500","Census Tract 195; Kings County; New York","2379","214",
"1400000US36047019600","Census Tract 196; Kings County; New York","1897","193",
"1400000US36047019700","Census Tract 197; Kings County; New York","2474","462",
"1400000US36047019800","Census Tract 198; Kings County; New York","2063","241",
"1400000US36047019900","Census Tract 199; Kings County; New York","2820","274",
"1400000US36047020000","Census Tract 200; Kings County; New York","2221","218",
"1400000US36047020100","Census Tract 201; Kings County; New York","3137","301",
"1400000US36047020200","Census Tract 202; Kings County; New York","1732","120",
"1400000US36047020300","Census Tract 203; Kings County; New York","3049","344",
"1400000US36047020400","Census Tract 204; Kings County; New York","2423","347",
"1400000US36047020500","Census Tract 205; Kings County; New York","2928","205",
"1400000US36047020600","Census Tract 206; Kings County; New York","1814","321",
"1400000US36047020700","Census Tract 207; Kings County; New York","2572","306",
"1400000US36047020800","Census Tract 208; Kings County; New York","1619","160",
"1400000US36047021000","Census Tract 210; Kings County; New York","1577","160",
"1400000US36047021100","Census Tract 211; Kings County; New York","1931","385",
"1400000US36047021200","Census Tract 212; Kings County; New York","1428","93",
"1400000US36047021300","Census Tract 213; Kings County; New York","1726","140",
"1400000US36047021400","Census Tract 214; Kings County; New York","1764","98",
"1400000US36047021500","Census Tract 215; Kings County; New York","1483","300",
"1400000US36047021600","Census Tract 216; Kings County; New York","1845","170",
"1400000US36047021700","Census Tract 217; Kings County; New York","1772","303",
"1400000US36047021800","Census Tract 218; Kings County; New York","1530","246",
"1400000US36047021900","Census Tract 219; Kings County; New York","2310","243",
"1400000US36047022000","Census Tract 220; Kings County; New York","1743","255",
"1400000US36047022100","Census Tract 221; Kings County; New York","2249","297",
"1400000US36047022200","Census Tract 222; Kings County; New York","1642","316",
"1400000US36047022400","Census Tract 224; Kings County; New York","1445","243",
"1400000US36047022600","Census Tract 226; Kings County; New York","1729","292",
"1400000US36047022700","Census Tract 227; Kings County; New York","2635","281",
"1400000US36047022800","Census Tract 228; Kings County; New York","1683","244",
"1400000US36047022900","Census Tract 229; Kings County; New York","2931","282",
"1400000US36047023000","Census Tract 230; Kings County; New York","1630","138",
