"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1400000US36061017700","Census Tract 177, New York County, New York","1151","168",
"1400000US36061017800","Census Tract 178, New York County, New York","1384","158",
"1400000US36061017900","Census Tract 179, New York County, New York","1810","269",
"1400000US36061018000","Census Tract 180, New York County, New York","871","141",
"1400000US36061018100","Census Tract 181, New York County, New York","1139","99",
"1400000US36061018200","Census Tract 182, New York County, New York","705","171",
"1400000US36061018300","Census Tract 183, New York County, New York","2321","322",
"1400000US36061018400","Census Tract 184, New York County, New York","639","130",
"1400000US36061018500","Census Tract 185, New York County, New York","2307","451",
"1400000US36061018600","Census Tract 186, New York County, New York","524","223",
"1400000US36061018700","Census Tract 187, New York County, New York","1891","324",
"1400000US36061018800","Census Tract 188, New York County, New York","1067","178",
"1400000US36061018900","Census Tract 189, New York County, New York","791","133",
"1400000US36061019000","Census Tract 190, New York County, New York","973","127",
"1400000US36061019100","Census Tract 191, New York County, New York","1813","255",
"1400000US36061019200","Census Tract 192, New York County, New York","446","120",
"1400000US36061019300","Census Tract 193, New York County, New York","1260","229",
"1400000US36061019400","Census Tract 194, New York County, New York","610","156",
"1400000US36061019500","Census Tract 195, New York County, New York","1882","394",
"1400000US36061019600","Census Tract 196, New York County, New York","624","190",
"1400000US36061019701","Census Tract 197.01, New York County, New York","3464","1700",
"1400000US36061019702","Census Tract 197.02, New York County, New York","1973","509",
"1400000US36061019800","Census Tract 198, New York County, New York","1629","238",
"1400000US36061019900","Census Tract 199, New York County, New York","1821","91",
"1400000US36061020000","Census Tract 200, New York County, New York","1254","220",
"1400000US36061020101","Census Tract 201.01, New York County, New York","2325","132",
"1400000US36061020102","Census Tract 201.02, New York County, New York","1357","114",
"1400000US36061020300","Census Tract 203, New York County, New York","1678","143",
"1400000US36061020500","Census Tract 205, New York County, New York","2020","174",
"1400000US36061020600","Census Tract 206, New York County, New York","1066","139",
"1400000US36061020701","Census Tract 207.01, New York County, New York","1853","69",
"1400000US36061020800","Census Tract 208, New York County, New York","1245","218",
"1400000US36061020901","Census Tract 209.01, New York County, New York","881","132",
"1400000US36061021000","Census Tract 210, New York County, New York","1002","160",
"1400000US36061021100","Census Tract 211, New York County, New York","1245","165",
"1400000US36061021200","Census Tract 212, New York County, New York","1414","212",
"1400000US36061021303","Census Tract 213.03, New York County, New York","1292","86",
"1400000US36061021400","Census Tract 214, New York County, New York","1306","78",
"1400000US36061021500","Census Tract 215, New York County, New York","1297","120",
"1400000US36061021600","Census Tract 216, New York County, New York","1358","169",
"1400000US36061021703","Census Tract 217.03, New York County, New York","-","**",
"1400000US36061021800","Census Tract 218, New York County, New York","1231","128",
"1400000US36061021900","Census Tract 219, New York County, New York","560","113",
"1400000US36061022000","Census Tract 220, New York County, New York","1228","145",
"1400000US36061022102","Census Tract 221.02, New York County, New York","1450","249",
"1400000US36061022200","Census Tract 222, New York County, New York","1194","212",
"1400000US36061022301","Census Tract 223.01, New York County, New York","1146","122",
"1400000US36061022302","Census Tract 223.02, New York County, New York","1301","247",
"1400000US36061022400","Census Tract 224, New York County, New York","866","141",
"1400000US36061022500","Census Tract 225, New York County, New York","1411","242",
"1400000US36061022600","Census Tract 226, New York County, New York","1116","108",
"1400000US36061022700","Census Tract 227, New York County, New York","1404","183",
"1400000US36061022800","Census Tract 228, New York County, New York","1231","162",
"1400000US36061022900","Census Tract 229, New York County, New York","1317","209",
"1400000US36061023000","Census Tract 230, New York County, New York","808","119",
"1400000US36061023100","Census Tract 231, New York County, New York","1389","100",
"1400000US36061023200","Census Tract 232, New York County, New York","989","96",
"1400000US36061023300","Census Tract 233, New York County, New York","1457","105",
"1400000US36061023400","Census Tract 234, New York County, New York","1202","239",
"1400000US36061023501","Census Tract 235.01, New York County, New York","1260","176",
"1400000US36061023502","Census Tract 235.02, New York County, New York","1263","133",
"1400000US36061023600","Census Tract 236, New York County, New York","935","64",
"1400000US36061023700","Census Tract 237, New York County, New York","1261","100",
"1400000US36061023801","Census Tract 238.01, New York County, New York","2354","251",
"1400000US36061023802","Census Tract 238.02, New York County, New York","2912","116",
"1400000US36061023900","Census Tract 239, New York County, New York","1282","240",
"1400000US36061024000","Census Tract 240, New York County, New York","-","**",
"1400000US36061024100","Census Tract 241, New York County, New York","1145","103",
"1400000US36061024200","Census Tract 242, New York County, New York","587","156",
"1400000US36061024301","Census Tract 243.01, New York County, New York","1211","107",
"1400000US36061024302","Census Tract 243.02, New York County, New York","537","102",
"1400000US36061024500","Census Tract 245, New York County, New York","1144","75",
"1400000US36061024700","Census Tract 247, New York County, New York","1307","162",
"1400000US36061024900","Census Tract 249, New York County, New York","1064","213",
"1400000US36061025100","Census Tract 251, New York County, New York","1075","165",
"1400000US36061025300","Census Tract 253, New York County, New York","1306","138",
"1400000US36061025500","Census Tract 255, New York County, New York","1541","165",
"1400000US36061025700","Census Tract 257, New York County, New York","1663","228",
"1400000US36061025900","Census Tract 259, New York County, New York","1206","133",
"1400000US36061026100","Census Tract 261, New York County, New York","1194","115",
"1400000US36061026300","Census Tract 263, New York County, New York","1411","92",
"1400000US36061026500","Census Tract 265, New York County, New York","1432","106",
"1400000US36061026700","Census Tract 267, New York County, New York","1379","142",
"1400000US36061026900","Census Tract 269, New York County, New York","1230","110",
"1400000US36061027100","Census Tract 271, New York County, New York","1505","104",
"1400000US36061027300","Census Tract 273, New York County, New York","1791","102",
"1400000US36061027500","Census Tract 275, New York County, New York","1796","133",
"1400000US36061027700","Census Tract 277, New York County, New York","1172","70",
"1400000US36061027900","Census Tract 279, New York County, New York","1476","98",
"1400000US36061028100","Census Tract 281, New York County, New York","1868","144",
"1400000US36061028300","Census Tract 283, New York County, New York","1309","81",
"1400000US36061028500","Census Tract 285, New York County, New York","1286","76",
"1400000US36061028700","Census Tract 287, New York County, New York","1508","114",
"1400000US36061029100","Census Tract 291, New York County, New York","1273","72",
"1400000US36061029300","Census Tract 293, New York County, New York","1215","97",
"1400000US36061029500","Census Tract 295, New York County, New York","1528","94",
"1400000US36061029700","Census Tract 297, New York County, New York","-","**",
"1400000US36061029900","Census Tract 299, New York County, New York","686","70",
"1400000US36061030300","Census Tract 303, New York County, New York","1630","73",
"1400000US36061030700","Census Tract 307, New York County, New York","1586","117",
"1400000US36061030900","Census Tract 309, New York County, New York","1122","73",
"1400000US36061031100","Census Tract 311, New York County, New York","-","**",
"1400000US36061031703","Census Tract 317.03, New York County, New York","3,500+","***",
"1400000US36061031704","Census Tract 317.04, New York County, New York","3326","152",
"1400000US36061031900","Census Tract 319, New York County, New York","-","**",
"1400000US36081000100","Census Tract 1, Queens County, New York","3164","79",
"1400000US36081000200","Census Tract 2, Queens County, New York","1707","146",
"1400000US36081000400","Census Tract 4, Queens County, New York","1554","138",
"1400000US36081000600","Census Tract 6, Queens County, New York","1678","82",
"1400000US36081000700","Census Tract 7, Queens County, New York","2223","124",
"1400000US36081000800","Census Tract 8, Queens County, New York","1482","167",
"1400000US36081001000","Census Tract 10, Queens County, New York","1674","66",
"1400000US36081001200","Census Tract 12, Queens County, New York","1552","131",
"1400000US36081001400","Census Tract 14, Queens County, New York","1645","141",
"1400000US36081001600","Census Tract 16, Queens County, New York","1449","92",
"1400000US36081001800","Census Tract 18, Queens County, New York","1700","63",
"1400000US36081001900","Census Tract 19, Queens County, New York","3004","157",
"1400000US36081002000","Census Tract 20, Queens County, New York","1846","71",
"1400000US36081002200","Census Tract 22, Queens County, New York","1510","117",
"1400000US36081002400","Census Tract 24, Queens County, New York","1502","112",
"1400000US36081002500","Census Tract 25, Queens County, New York","345","29",
"1400000US36081002600","Census Tract 26, Queens County, New York","1361","150",
"1400000US36081002800","Census Tract 28, Queens County, New York","1412","128",
"1400000US36081003000","Census Tract 30, Queens County, New York","1630","114",
"1400000US36081003100","Census Tract 31, Queens County, New York","1560","189",
"1400000US36081003200","Census Tract 32, Queens County, New York","1534","134",
"1400000US36081003300","Census Tract 33, Queens County, New York","2120","210",
"1400000US36081003400","Census Tract 34, Queens County, New York","1570","179",
"1400000US36081003600","Census Tract 36, Queens County, New York","1403","63",
"1400000US36081003700","Census Tract 37, Queens County, New York","-","**",
"1400000US36081003800","Census Tract 38, Queens County, New York","1535","103",
"1400000US36081003900","Census Tract 39, Queens County, New York","1715","92",
"1400000US36081004001","Census Tract 40.01, Queens County, New York","1449","107",
"1400000US36081004002","Census Tract 40.02, Queens County, New York","1533","170",
"1400000US36081004200","Census Tract 42, Queens County, New York","1435","85",
"1400000US36081004300","Census Tract 43, Queens County, New York","496","115",
"1400000US36081004401","Census Tract 44.01, Queens County, New York","1497","138",
"1400000US36081004500","Census Tract 45, Queens County, New York","925","629",
"1400000US36081004700","Census Tract 47, Queens County, New York","831","155",
"1400000US36081005000","Census Tract 50, Queens County, New York","1700","752",
"1400000US36081005100","Census Tract 51, Queens County, New York","1624","156",
"1400000US36081005200","Census Tract 52, Queens County, New York","1578","111",
"1400000US36081005300","Census Tract 53, Queens County, New York","1679","88",
"1400000US36081005400","Census Tract 54, Queens County, New York","1586","150",
"1400000US36081005500","Census Tract 55, Queens County, New York","1277","165",
"1400000US36081005700","Census Tract 57, Queens County, New York","1701","71",
"1400000US36081005800","Census Tract 58, Queens County, New York","1602","111",
"1400000US36081005900","Census Tract 59, Queens County, New York","1853","61",
"1400000US36081006100","Census Tract 61, Queens County, New York","1707","68",
"1400000US36081006201","Census Tract 62.01, Queens County, New York","1414","437",
"1400000US36081006202","Census Tract 62.02, Queens County, New York","1509","184",
"1400000US36081006300","Census Tract 63, Queens County, New York","1774","75",
"1400000US36081006501","Census Tract 65.01, Queens County, New York","1708","69",
"1400000US36081006502","Census Tract 65.02, Queens County, New York","1766","83",
"1400000US36081006900","Census Tract 69, Queens County, New York","1747","97",
"1400000US36081007100","Census Tract 71, Queens County, New York","1884","57",
"1400000US36081007300","Census Tract 73, Queens County, New York","1865","70",
"1400000US36081007500","Census Tract 75, Queens County, New York","1677","77",
"1400000US36081007700","Census Tract 77, Queens County, New York","2299","110",
"1400000US36081007900","Census Tract 79, Queens County, New York","1495","141",
"1400000US36081008100","Census Tract 81, Queens County, New York","2024","214",
"1400000US36081008300","Census Tract 83, Queens County, New York","1593","151",
"1400000US36081008500","Census Tract 85, Queens County, New York","1665","152",
"1400000US36081008600","Census Tract 86, Queens County, New York","1608","146",
"1400000US36081008700","Census Tract 87, Queens County, New York","550","136",
"1400000US36081008800","Census Tract 88, Queens County, New York","1418","142",
"1400000US36081009100","Census Tract 91, Queens County, New York","1740","132",
"1400000US36081009400","Census Tract 94, Queens County, New York","1462","128",
"1400000US36081009500","Census Tract 95, Queens County, New York","1902","126",
"1400000US36081009600","Census Tract 96, Queens County, New York","1601","143",
"1400000US36081009700","Census Tract 97, Queens County, New York","1897","116",
"1400000US36081009800","Census Tract 98, Queens County, New York","1549","137",
"1400000US36081009900","Census Tract 99, Queens County, New York","-","**",
"1400000US36081010000","Census Tract 100, Queens County, New York","1301","781",
"1400000US36081010100","Census Tract 101, Queens County, New York","1732","85",
"1400000US36081010200","Census Tract 102, Queens County, New York","1541","218",
"1400000US36081010300","Census Tract 103, Queens County, New York","1645","60",
"1400000US36081010400","Census Tract 104, Queens County, New York","1349","202",
"1400000US36081010500","Census Tract 105, Queens County, New York","1610","122",
"1400000US36081010600","Census Tract 106, Queens County, New York","1416","105",
"1400000US36081010701","Census Tract 107.01, Queens County, New York","-","**",
"1400000US36081010800","Census Tract 108, Queens County, New York","1640","120",
"1400000US36081011000","Census Tract 110, Queens County, New York","1452","73",
"1400000US36081011100","Census Tract 111, Queens County, New York","1833","69",
"1400000US36081011200","Census Tract 112, Queens County, New York","1326","156",
"1400000US36081011300","Census Tract 113, Queens County, New York","1670","121",
"1400000US36081011400","Census Tract 114, Queens County, New York","1408","176",
"1400000US36081011500","Census Tract 115, Queens County, New York","1792","90",
"1400000US36081011600","Census Tract 116, Queens County, New York","1666","104",
"1400000US36081011700","Census Tract 117, Queens County, New York","1660","96",
"1400000US36081011800","Census Tract 118, Queens County, New York","1720","101",
"1400000US36081011900","Census Tract 119, Queens County, New York","1734","62",
"1400000US36081012000","Census Tract 120, Queens County, New York","1424","235",
"1400000US36081012100","Census Tract 121, Queens County, New York","1694","87",
"1400000US36081012200","Census Tract 122, Queens County, New York","1284","139",
"1400000US36081012301","Census Tract 123.01, Queens County, New York","1678","150",
"1400000US36081012400","Census Tract 124, Queens County, New York","1459","90",
"1400000US36081012500","Census Tract 125, Queens County, New York","1738","82",
"1400000US36081012601","Census Tract 126.01, Queens County, New York","1602","126",
"1400000US36081012602","Census Tract 126.02, Queens County, New York","1413","138",
"1400000US36081012800","Census Tract 128, Queens County, New York","1544","143",
"1400000US36081013000","Census Tract 130, Queens County, New York","1484","110",
"1400000US36081013200","Census Tract 132, Queens County, New York","1654","151",
"1400000US36081013400","Census Tract 134, Queens County, New York","1579","115",
"1400000US36081013500","Census Tract 135, Queens County, New York","1569","208",
"1400000US36081013600","Census Tract 136, Queens County, New York","1533","130",
"1400000US36081013700","Census Tract 137, Queens County, New York","1903","178",
"1400000US36081013800","Census Tract 138, Queens County, New York","1529","145",
"1400000US36081014000","Census Tract 140, Queens County, New York","1593","108",
"1400000US36081014100","Census Tract 141, Queens County, New York","1689","76",
"1400000US36081014201","Census Tract 142.01, Queens County, New York","1424","55",
"1400000US36081014202","Census Tract 142.02, Queens County, New York","1666","231",
"1400000US36081014300","Census Tract 143, Queens County, New York","1610","63",
"1400000US36081014400","Census Tract 144, Queens County, New York","1396","61",
"1400000US36081014500","Census Tract 145, Queens County, New York","1710","68",
"1400000US36081014700","Census Tract 147, Queens County, New York","1637","85",
"1400000US36081014800","Census Tract 148, Queens County, New York","1585","121",
"1400000US36081014900","Census Tract 149, Queens County, New York","1712","81",
"1400000US36081015000","Census Tract 150, Queens County, New York","1375","138",
"1400000US36081015100","Census Tract 151, Queens County, New York","1568","126",
"1400000US36081015200","Census Tract 152, Queens County, New York","1728","72",
"1400000US36081015300","Census Tract 153, Queens County, New York","1789","72",
"1400000US36081015400","Census Tract 154, Queens County, New York","1554","130",
"1400000US36081015500","Census Tract 155, Queens County, New York","1848","184",
"1400000US36081015600","Census Tract 156, Queens County, New York","1583","140",
"1400000US36081015700","Census Tract 157, Queens County, New York","1588","84",
"1400000US36081015801","Census Tract 158.01, Queens County, New York","1669","133",
"1400000US36081015802","Census Tract 158.02, Queens County, New York","1491","143",
"1400000US36081015900","Census Tract 159, Queens County, New York","1546","87",
"1400000US36081016100","Census Tract 161, Queens County, New York","1740","126",
"1400000US36081016300","Census Tract 163, Queens County, New York","496","129",
"1400000US36081016400","Census Tract 164, Queens County, New York","1643","138",
"1400000US36081016600","Census Tract 166, Queens County, New York","1343","58",
"1400000US36081016800","Census Tract 168, Queens County, New York","1641","221",
"1400000US36081016900","Census Tract 169, Queens County, New York","1635","105",
"1400000US36081017000","Census Tract 170, Queens County, New York","1686","248",
"1400000US36081017100","Census Tract 171, Queens County, New York","-","**",
"1400000US36081017200","Census Tract 172, Queens County, New York","1317","147",
"1400000US36081017400","Census Tract 174, Queens County, New York","1541","198",
"1400000US36081017600","Census Tract 176, Queens County, New York","1588","179",
"1400000US36081017800","Census Tract 178, Queens County, New York","1765","216",
"1400000US36081017900","Census Tract 179, Queens County, New York","1518","107",
"1400000US36081018000","Census Tract 180, Queens County, New York","1663","261",
"1400000US36081018101","Census Tract 181.01, Queens County, New York","1503","97",
"1400000US36081018102","Census Tract 181.02, Queens County, New York","1559","105",
"1400000US36081018200","Census Tract 182, Queens County, New York","1682","164",
"1400000US36081018300","Census Tract 183, Queens County, New York","1573","90",
"1400000US36081018401","Census Tract 184.01, Queens County, New York","1038","799",
"1400000US36081018402","Census Tract 184.02, Queens County, New York","1316","170",
"1400000US36081018501","Census Tract 185.01, Queens County, New York","1442","72",
"1400000US36081018502","Census Tract 185.02, Queens County, New York","1699","83",
"1400000US36081018600","Census Tract 186, Queens County, New York","1801","248",
"1400000US36081018700","Census Tract 187, Queens County, New York","1641","252",
"1400000US36081018800","Census Tract 188, Queens County, New York","1319","162",
"1400000US36081018900","Census Tract 189, Queens County, New York","1594","142",
"1400000US36081019000","Census Tract 190, Queens County, New York","1832","129",
"1400000US36081019200","Census Tract 192, Queens County, New York","1736","134",
"1400000US36081019400","Census Tract 194, Queens County, New York","1518","142",
"1400000US36081019600","Census Tract 196, Queens County, New York","1319","81",
"1400000US36081019800","Census Tract 198, Queens County, New York","1321","194",
"1400000US36081019900","Census Tract 199, Queens County, New York","1359","50",
"1400000US36081020200","Census Tract 202, Queens County, New York","1255","436",
"1400000US36081020400","Census Tract 204, Queens County, New York","1638","83",
"1400000US36081020500","Census Tract 205, Queens County, New York","1600","180",
"1400000US36081020600","Census Tract 206, Queens County, New York","1422","193",
"1400000US36081020800","Census Tract 208, Queens County, New York","1319","252",
"1400000US36081021200","Census Tract 212, Queens County, New York","1459","246",
"1400000US36081021400","Census Tract 214, Queens County, New York","1547","115",
"1400000US36081021600","Census Tract 216, Queens County, New York","1641","114",
"1400000US36081021900","Census Tract 219, Queens County, New York","-","**",
"1400000US36081022001","Census Tract 220.01, Queens County, New York","1501","93",
"1400000US36081022002","Census Tract 220.02, Queens County, New York","1685","82",
"1400000US36081022900","Census Tract 229, Queens County, New York","-","**",
"1400000US36081023000","Census Tract 230, Queens County, New York","1646","254",
"1400000US36081023200","Census Tract 232, Queens County, New York","1509","121",
"1400000US36081023500","Census Tract 235, Queens County, New York","1471","71",
"1400000US36081023600","Census Tract 236, Queens County, New York","1614","87",
"1400000US36081023800","Census Tract 238, Queens County, New York","1351","46",
"1400000US36081024000","Census Tract 240, Queens County, New York","1403","88",
"1400000US36081024300","Census Tract 243, Queens County, New York","1619","114",
"1400000US36081024500","Census Tract 245, Queens County, New York","1666","150",
"1400000US36081024600","Census Tract 246, Queens County, New York","-","**",
"1400000US36081024700","Census Tract 247, Queens County, New York","1592","130",
"1400000US36081024900","Census Tract 249, Queens County, New York","1517","92",
"1400000US36081025100","Census Tract 251, Queens County, New York","1516","126",
"1400000US36081025301","Census Tract 253.01, Queens County, New York","1615","67",
"1400000US36081025302","Census Tract 253.02, Queens County, New York","1485","106",
"1400000US36081025400","Census Tract 254, Queens County, New York","964","201",
"1400000US36081025500","Census Tract 255, Queens County, New York","1604","222",
"1400000US36081025700","Census Tract 257, Queens County, New York","1496","159",
"1400000US36081025800","Census Tract 258, Queens County, New York","1696","191",
"1400000US36081025900","Census Tract 259, Queens County, New York","1703","88",
"1400000US36081026000","Census Tract 260, Queens County, New York","1176","254",
"1400000US36081026100","Census Tract 261, Queens County, New York","1442","114",
"1400000US36081026200","Census Tract 262, Queens County, New York","1323","390",
"1400000US36081026300","Census Tract 263, Queens County, New York","1457","124",
"1400000US36081026400","Census Tract 264, Queens County, New York","1211","273",
"1400000US36081026500","Census Tract 265, Queens County, New York","1552","97",
"1400000US36081026600","Census Tract 266, Queens County, New York","556","70",
"1400000US36081026700","Census Tract 267, Queens County, New York","1413","54",
"1400000US36081026901","Census Tract 269.01, Queens County, New York","1539","120",
"1400000US36081026902","Census Tract 269.02, Queens County, New York","1367","75",
"1400000US36081027000","Census Tract 270, Queens County, New York","1528","341",
"1400000US36081027100","Census Tract 271, Queens County, New York","1431","78",
"1400000US36081027200","Census Tract 272, Queens County, New York","1361","88",
"1400000US36081027300","Census Tract 273, Queens County, New York","1394","79",
"1400000US36081027400","Census Tract 274, Queens County, New York","1545","338",
"1400000US36081027500","Census Tract 275, Queens County, New York","1404","101",
"1400000US36081027600","Census Tract 276, Queens County, New York","1313","966",
"1400000US36081027700","Census Tract 277, Queens County, New York","1454","84",
"1400000US36081027800","Census Tract 278, Queens County, New York","732","76",
"1400000US36081027900","Census Tract 279, Queens County, New York","1372","88",
"1400000US36081028000","Census Tract 280, Queens County, New York","1314","69",
"1400000US36081028100","Census Tract 281, Queens County, New York","1450","110",
"1400000US36081028200","Census Tract 282, Queens County, New York","1595","243",
"1400000US36081028300","Census Tract 283, Queens County, New York","1578","112",
"1400000US36081028400","Census Tract 284, Queens County, New York","1717","101",
"1400000US36081028500","Census Tract 285, Queens County, New York","1359","124",
"1400000US36081028700","Census Tract 287, Queens County, New York","1390","144",
"1400000US36081028800","Census Tract 288, Queens County, New York","1640","167",
"1400000US36081028900","Census Tract 289, Queens County, New York","1617","133",
"1400000US36081029100","Census Tract 291, Queens County, New York","1397","61",
"1400000US36081029300","Census Tract 293, Queens County, New York","1649","170",
"1400000US36081029400","Census Tract 294, Queens County, New York","1456","166",
"1400000US36081029500","Census Tract 295, Queens County, New York","1561","165",
"1400000US36081029700","Census Tract 297, Queens County, New York","1615","337",
"1400000US36081029900","Census Tract 299, Queens County, New York","-","**",
"1400000US36081030600","Census Tract 306, Queens County, New York","1479","258",
"1400000US36081030902","Census Tract 309.02, Queens County, New York","1485","115",
"1400000US36081030903","Census Tract 309.03, Queens County, New York","1731","133",
"1400000US36081030904","Census Tract 309.04, Queens County, New York","1358","119",
"1400000US36081031700","Census Tract 317, Queens County, New York","1702","85",
"1400000US36081032000","Census Tract 320, Queens County, New York","1671","115",
"1400000US36081032700","Census Tract 327, Queens County, New York","1490","116",
"1400000US36081032800","Census Tract 328, Queens County, New York","1545","228",
"1400000US36081032900","Census Tract 329, Queens County, New York","2080","190",
"1400000US36081033000","Census Tract 330, Queens County, New York","1697","162",
"1400000US36081033100","Census Tract 331, Queens County, New York","-","**",
"1400000US36081033401","Census Tract 334.01, Queens County, New York","1399","174",
"1400000US36081033402","Census Tract 334.02, Queens County, New York","1050","38",
"1400000US36081033700","Census Tract 337, Queens County, New York","1666","301",
"1400000US36081033900","Census Tract 339, Queens County, New York","1316","359",
"1400000US36081034700","Census Tract 347, Queens County, New York","1662","149",
"1400000US36081035100","Census Tract 351, Queens County, New York","1351","151",
"1400000US36081035200","Census Tract 352, Queens County, New York","1566","180",
"1400000US36081035300","Census Tract 353, Queens County, New York","1520","159",
"1400000US36081035700","Census Tract 357, Queens County, New York","1317","158",
"1400000US36081035800","Census Tract 358, Queens County, New York","1581","229",
"1400000US36081036100","Census Tract 361, Queens County, New York","1418","130",
"1400000US36081036300","Census Tract 363, Queens County, New York","1534","131",
"1400000US36081036500","Census Tract 365, Queens County, New York","1667","148",
"1400000US36081036600","Census Tract 366, Queens County, New York","1117","154",
"1400000US36081036700","Census Tract 367, Queens County, New York","1470","218",
"1400000US36081036800","Census Tract 368, Queens County, New York","1252","138",
"1400000US36081037100","Census Tract 371, Queens County, New York","1718","150",
"1400000US36081037300","Census Tract 373, Queens County, New York","1488","157",
"1400000US36081037500","Census Tract 375, Queens County, New York","1653","101",
"1400000US36081037600","Census Tract 376, Queens County, New York","1478","171",
"1400000US36081037700","Census Tract 377, Queens County, New York","1686","120",
"1400000US36081037900","Census Tract 379, Queens County, New York","1611","176",
"1400000US36081038100","Census Tract 381, Queens County, New York","1518","139",
"1400000US36081038301","Census Tract 383.01, Queens County, New York","-","**",
"1400000US36081038302","Census Tract 383.02, Queens County, New York","-","**",
"1400000US36081038400","Census Tract 384, Queens County, New York","1619","159",
"1400000US36081039400","Census Tract 394, Queens County, New York","1567","166",
"1400000US36081039800","Census Tract 398, Queens County, New York","1351","132",
"1400000US36081039900","Census Tract 399, Queens County, New York","1512","193",
"1400000US36081040000","Census Tract 400, Queens County, New York","1363","520",
"1400000US36081040100","Census Tract 401, Queens County, New York","1739","77",
"1400000US36081040200","Census Tract 402, Queens County, New York","1190","505",
"1400000US36081040300","Census Tract 403, Queens County, New York","1715","92",
"1400000US36081040400","Census Tract 404, Queens County, New York","1395","172",
"1400000US36081040500","Census Tract 405, Queens County, New York","1563","186",
"1400000US36081040700","Census Tract 407, Queens County, New York","1602","70",
"1400000US36081040900","Census Tract 409, Queens County, New York","1479","121",
"1400000US36081041100","Census Tract 411, Queens County, New York","1673","130",
"1400000US36081041300","Census Tract 413, Queens County, New York","1804","184",
"1400000US36081041400","Census Tract 414, Queens County, New York","1409","96",
"1400000US36081041500","Census Tract 415, Queens County, New York","1535","144",
"1400000US36081042400","Census Tract 424, Queens County, New York","1457","152",
"1400000US36081042600","Census Tract 426, Queens County, New York","-","**",
"1400000US36081042700","Census Tract 427, Queens County, New York","1632","123",
"1400000US36081043200","Census Tract 432, Queens County, New York","1351","211",
"1400000US36081043400","Census Tract 434, Queens County, New York","1594","386",
"1400000US36081043701","Census Tract 437.01, Queens County, New York","1461","115",
"1400000US36081043702","Census Tract 437.02, Queens County, New York","1462","200",
"1400000US36081043900","Census Tract 439, Queens County, New York","1448","83",
"1400000US36081044000","Census Tract 440, Queens County, New York","1554","158",
"1400000US36081044301","Census Tract 443.01, Queens County, New York","783","335",
"1400000US36081044302","Census Tract 443.02, Queens County, New York","1304","299",
"1400000US36081044400","Census Tract 444, Queens County, New York","1411","257",
"1400000US36081044601","Census Tract 446.01, Queens County, New York","1312","85",
"1400000US36081044602","Census Tract 446.02, Queens County, New York","1313","82",
"1400000US36081044800","Census Tract 448, Queens County, New York","1609","130",
"1400000US36081045000","Census Tract 450, Queens County, New York","1602","145",
"1400000US36081045200","Census Tract 452, Queens County, New York","1478","285",
"1400000US36081045400","Census Tract 454, Queens County, New York","1609","95",
"1400000US36081045500","Census Tract 455, Queens County, New York","1560","106",
"1400000US36081045600","Census Tract 456, Queens County, New York","1612","162",
"1400000US36081045700","Census Tract 457, Queens County, New York","1602","176",
"1400000US36081045800","Census Tract 458, Queens County, New York","1395","111",
"1400000US36081045900","Census Tract 459, Queens County, New York","1728","115",
"1400000US36081046000","Census Tract 460, Queens County, New York","1361","39",
"1400000US36081046100","Census Tract 461, Queens County, New York","1701","106",
"1400000US36081046200","Census Tract 462, Queens County, New York","1524","163",
"1400000US36081046300","Census Tract 463, Queens County, New York","1622","140",
"1400000US36081046400","Census Tract 464, Queens County, New York","1680","179",
"1400000US36081046500","Census Tract 465, Queens County, New York","1548","140",
"1400000US36081046600","Census Tract 466, Queens County, New York","1627","83",
"1400000US36081046700","Census Tract 467, Queens County, New York","1303","102",
"1400000US36081046800","Census Tract 468, Queens County, New York","1458","136",
"1400000US36081046900","Census Tract 469, Queens County, New York","1292","131",
"1400000US36081047000","Census Tract 470, Queens County, New York","1404","173",
"1400000US36081047100","Census Tract 471, Queens County, New York","1624","124",
"1400000US36081047200","Census Tract 472, Queens County, New York","1425","115",
"1400000US36081047300","Census Tract 473, Queens County, New York","1678","53",
"1400000US36081047500","Census Tract 475, Queens County, New York","1760","159",
"1400000US36081047600","Census Tract 476, Queens County, New York","3,500+","***",
"1400000US36081047800","Census Tract 478, Queens County, New York","1391","144",
"1400000US36081047900","Census Tract 479, Queens County, New York","1556","125",
"1400000US36081048000","Census Tract 480, Queens County, New York","1521","316",
"1400000US36081048100","Census Tract 481, Queens County, New York","1439","93",
"1400000US36081048200","Census Tract 482, Queens County, New York","1360","148",
"1400000US36081048300","Census Tract 483, Queens County, New York","1695","130",
"1400000US36081048400","Census Tract 484, Queens County, New York","1523","163",
"1400000US36081048500","Census Tract 485, Queens County, New York","1894","162",
"1400000US36081048900","Census Tract 489, Queens County, New York","1690","91",
"1400000US36081049200","Census Tract 492, Queens County, New York","1328","73",
"1400000US36081049301","Census Tract 493.01, Queens County, New York","1639","167",
"1400000US36081049302","Census Tract 493.02, Queens County, New York","1708","84",
"1400000US36081049500","Census Tract 495, Queens County, New York","1484","189",
"1400000US36081049600","Census Tract 496, Queens County, New York","1547","213",
"1400000US36081049700","Census Tract 497, Queens County, New York","1497","223",
"1400000US36081049900","Census Tract 499, Queens County, New York","1599","144",
"1400000US36081050000","Census Tract 500, Queens County, New York","1290","82",
